,semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup,distrct_id
328,2021_1,355030874,movel,1,0,1,24.378816604614254,29.291135787963867,13.99899959564209,0.0,0.4079999923706054,9.437999725341797,74
329,2021_1,355030875,fixa,7415,103,7050,39.21505355834961,37.78969192504883,11.598999977111816,0.0,1.6549999713897705,1.3389999866485596,75
330,2021_1,355030875,movel,6,0,6,43.012489318847656,64.11488056182861,8.846500158309937,0.0,1.66799995303154,0.7514999806880951,75
331,2021_1,355030876,fixa,11176,291,10561,48.08053398132324,31.2605504989624,11.510499954223633,0.0,1.2969999611377716,1.1614999771118164,76
332,2021_1,355030876,movel,59,23,36,24.98500633239746,25.02143955230713,8.530250191688538,0.0,0.4387500062584877,2.0300000309944157,76
333,2021_1,355030877,fixa,10853,782,9633,68.1257553100586,22.52482390403748,13.510000228881836,0.0,1.178000032901764,1.2885000109672546,77
334,2021_1,355030877,movel,7,5,2,94.1547508239746,26.19142436981201,20.24550008773804,0.0,0.7952499762177467,1.5745000541210177,77
335,2021_1,355030878,fixa,49820,1008,46710,45.928218841552734,26.328791618347168,17.180500030517578,0.0,0.7630000114440918,0.9312500059604644,78
336,2021_1,355030878,movel,1,0,1,0.5560320019721985,4.610432147979736,61.69200134277344,0.0,16.284000396728516,1.7860000133514404,78
337,2021_1,355030879,fixa,2525,81,2298,87.36664962768555,35.077598571777344,11.880999565124512,0.0,0.7839999794960022,1.3179999589920044,79
338,2021_1,355030879,movel,2,2,0,,,14.55649995803833,0.0,0.6825000047683716,1.912999927997589,79
339,2021_1,355030880,fixa,16608,460,15780,69.71117782592773,24.204901695251465,13.279000282287598,0.0,0.9539999663829803,1.3739999532699585,80
340,2021_1,355030881,fixa,8676,270,8007,55.41445541381836,29.06228828430176,11.978000164031982,0.0,0.9449999928474426,1.543500006198883,81
341,2021_1,355030881,movel,5,1,4,32.867573738098145,41.85753631591797,9.608500003814695,0.0,0.2414999902248382,4.086499929428101,81
342,2021_1,355030882,fixa,6952,277,6414,61.47505569458008,21.30006599426269,13.649999618530272,0.0,0.9319999814033508,1.496000051498413,82
343,2021_1,355030882,movel,26,16,10,29.186421513557438,34.34880065917969,17.92099952697754,0.0,0.4800000041723251,3.9670000076293945,82
344,2021_1,355030883,fixa,4364,341,3696,58.48054790496826,20.77181625366211,13.99899959564209,0.0,1.0630000233650208,1.7824999690055847,83
345,2021_1,355030883,movel,19,2,17,33.65510559082031,19.78636741638184,6.035999774932861,0.0,0.9680000245571136,1.1050000190734863,83
346,2021_1,355030884,fixa,11029,181,10643,50.35466194152832,20.4070897102356,15.295000076293944,0.0,1.1112499833106997,1.3790000081062317,84
347,2021_1,355030884,movel,5,2,3,33.48689651489258,27.889343738555908,13.29224967956543,1.5,0.3567499965429306,0.6347500085830688,84
348,2021_1,355030885,fixa,4399,173,3966,73.96693706512451,20.70344352722168,14.565999984741213,0.0,1.0797499939799309,1.602999985218048,85
349,2021_1,355030885,movel,6,0,6,167.41197204589844,26.2030086517334,40.84099960327149,100.0,1.116000056266785,5.334000110626221,85
350,2021_1,355030886,fixa,4101,135,3776,57.08598136901856,21.312159538269043,14.410250186920166,0.0,0.9890000075101852,1.642249971628189,86
351,2021_1,355030886,movel,11,3,8,98.00333976745604,118.17920207977296,22.438499927520752,0.0,0.4115000069141388,0.9859999716281892,86
352,2021_1,355030887,fixa,8552,88,8327,37.56562232971192,20.63045310974121,14.205749750137327,0.0,1.4760000109672546,1.6244999766349792,87
353,2021_1,355030887,movel,4,2,2,64.39563751220703,82.19568252563477,18.634000062942505,0.0,1.332500010728836,2.6760000586509705,87
354,2021_1,355030888,fixa,1940,79,1687,80.28694152832031,30.9189567565918,12.880000114440918,0.0,0.9700000286102296,1.5550000071525574,88
355,2021_1,355030888,movel,1,0,1,15.368413925170898,6.602880001068115,33.10200119018555,0.0,3.813999891281128,7.267000198364258,88
356,2021_1,355030889,fixa,7747,201,7311,63.226030349731445,23.045122623443604,13.942749738693236,0.0,0.9325000047683716,1.156499981880188,89
357,2021_1,355030890,fixa,14808,929,13423,69.99874877929688,25.407062530517575,12.77525019645691,0.0,0.8482499867677689,1.1430000066757202,90
358,2021_1,355030890,movel,17,6,11,56.40192031860352,31.67833614349365,27.850250720977783,0.0,1.101749986410141,3.0094999372959137,90
359,2021_1,355030891,fixa,4269,226,3419,59.842559814453125,20.539365768432617,14.131999969482422,0.0,1.0329999923706057,1.5699999630451202,91
360,2021_1,355030891,movel,21,8,13,68.1864538192749,39.61939239501953,8.169999599456787,0.0,0.2920000106096267,0.6340000033378601,91
361,2021_1,355030892,fixa,5455,357,4807,59.43264389038086,22.04578399658203,14.810999870300291,0.0,0.957999974489212,1.4559999704360962,92
362,2021_1,355030892,movel,6,2,4,60.40271759033203,106.42176055908205,11.643500089645386,0.0,0.355749998241663,1.1632499992847445,92
363,2021_1,355030893,fixa,10096,279,9419,62.2630729675293,20.75309562683105,13.394000053405762,0.0,0.9955000132322313,1.3489999771118164,93
364,2021_1,355030894,fixa,6753,1122,5316,64.43925285339355,24.625016689300537,13.390000343322754,0.0,1.003000020980835,1.8602499961853027,94
365,2021_1,355030894,movel,21,0,21,27.542572498321533,23.538984417915344,34.369998931884766,0.0,0.4239999949932098,1.409000039100647,94
366,2021_1,355030895,fixa,3725,117,3395,62.04468536376953,31.194043159484863,13.440499782562256,0.0,1.1562500298023224,1.6609999537467957,95
367,2021_1,355030895,movel,8,1,7,52.84832382202149,46.36430358886719,6.753999948501587,0.0,0.3105000033974647,0.2860000059008598,95
368,2021_1,355030896,fixa,10069,45,9851,30.08603811264038,30.52486038208008,12.350000381469728,0.0,1.6519999504089355,1.2139999866485596,96
369,2021_1,355030896,movel,18,0,18,36.08745622634888,36.10257577896118,7.657750129699707,0.0,0.5667500048875809,1.11524997651577,96
370,2021_2,355030801,fixa,6493,369,5988,91.14322662353516,41.20474624633789,11.98574995994568,0.0,0.8659999817609787,1.3062500059604645,01
371,2021_2,355030801,movel,12,8,4,50.04380035400391,25.841087341308597,13.894000053405762,0.0,1.003000020980835,1.602500021457672,01
372,2021_2,355030802,fixa,8111,1971,6081,91.4485855102539,36.126007080078125,10.740000247955322,0.0,0.6794999837875366,1.4140000343322754,02
373,2021_2,355030802,movel,8,7,1,286.69713973999023,42.60508728027344,17.132500171661377,0.0,0.8505000174045563,2.419999957084656,02
374,2021_2,355030803,fixa,1083,72,977,48.91806221008301,48.60330009460449,8.615750074386597,0.0,1.1699999570846558,0.7177499979734421,03
375,2021_2,355030803,movel,1,0,1,1.203565001487732,28.491455078125,72.0469970703125,6.0,30.016000747680664,0.9300000071525574,03
376,2021_2,355030804,fixa,2537,313,2079,74.67701721191406,35.13719177246094,13.470499753952026,0.0,1.0964999943971634,1.7135000228881836,04
377,2021_2,355030804,movel,11,8,3,102.55744171142578,19.60736083984375,18.98449993133545,0.0,1.1655000001192093,2.029500037431717,04
378,2021_2,355030805,fixa,2840,344,2346,65.72119903564453,25.96880531311035,13.049999713897703,0.0,1.1360000371932983,1.500499963760376,05
379,2021_2,355030805,movel,68,6,62,62.518781661987305,30.531935691833496,11.72950029373169,0.0,0.4657500013709068,1.2864999771118164,05
380,2021_2,355030806,fixa,5192,307,4660,78.64461040496826,41.31222534179688,11.618500232696531,0.0,0.9639999866485596,1.1490000188350675,06
381,2021_2,355030806,movel,4,0,4,109.03655280172823,61.256094455718994,21.98350024223328,50.0,1.0789999961853027,0.6720000058412552,06
382,2021_2,355030807,fixa,9960,486,9329,55.73078536987305,36.40774154663086,11.99899959564209,0.0,0.9302500039339066,0.8759999871253967,07
383,2021_2,355030807,movel,5,2,3,51.63340377807617,9.191424369812012,28.112000465393063,52.0,0.5920000039041042,13.067000046372414,07
384,2021_2,355030808,fixa,5066,318,4416,64.8433837890625,29.876990795135494,12.598999977111816,0.0,0.890500009059906,1.3320000171661377,08
385,2021_2,355030808,movel,2,1,1,324.24920654296875,18.18700790405273,36.35800075531006,0.0,1.995499968528748,4.439000070095062,08
386,2021_2,355030809,fixa,1563,159,1197,61.326202392578125,37.93534851074219,13.449999809265137,0.0,0.8760000169277191,1.0475000143051147,09
387,2021_2,355030809,movel,7,6,1,84.85958099365234,69.30548667907715,32.96350049972534,27.75,15.459500148892404,0.4570000022649765,09
388,2021_2,355030810,fixa,8080,229,7734,51.14484024047852,50.14713668823242,5.172624945640564,0.0,0.4369999915361404,0.4839999973773956,10
389,2021_2,355030810,movel,11,9,2,39.61540699005127,13.98694396018982,12.968500137329102,0.0,0.6227500140666962,1.6455000042915344,10
390,2021_2,355030811,fixa,8086,767,6748,49.43328094482422,38.15530967712402,10.99899959564209,0.0,1.6270000338554382,1.203499972820282,11
391,2021_2,355030811,movel,48,8,40,38.315521240234375,38.84294414520264,6.056000232696533,0.0,0.4040000140666961,0.6859999895095825,11
392,2021_2,355030812,fixa,4328,496,3604,81.16063690185547,32.1297492980957,12.49399995803833,0.0,0.8610000014305115,1.643999993801117,12
393,2021_2,355030812,movel,9,0,9,74.91471481323242,29.439775466918945,22.029500007629395,50.0,0.4455000013113022,11.40850019454956,12
394,2021_2,355030813,fixa,6496,410,5913,76.09319114685059,32.58811950683594,13.743000030517578,0.0,1.2435000538825989,1.4665000140666962,13
395,2021_2,355030813,movel,23,21,2,26.694187879562374,66.07238578796387,11.96875,29.0,0.3419999927282333,0.3212499991059303,13
396,2021_2,355030814,fixa,2268,289,1921,90.050806440413,48.037424087524414,8.642499923706055,0.0,0.7020000219345093,0.8194999992847443,14
397,2021_2,355030814,movel,12,7,5,56.41408157348633,20.142303466796875,16.43600082397461,0.0,0.621999979019165,2.0350000858306885,14
398,2021_2,355030815,fixa,2866,646,2112,88.63131713867188,45.71718978881836,11.99899959564209,0.0,0.9080000072717668,1.1704999804496763,15
399,2021_2,355030815,movel,12,11,1,36.772536277771,36.11792945861816,27.623499870300293,0.0,0.5147500038146973,2.658500075340271,15
400,2021_2,355030816,fixa,6375,715,5447,92.1308822631836,36.24110412597656,12.919000148773192,0.0,0.9749999940395356,1.2662500143051147,16
401,2021_2,355030816,movel,4,3,1,82.50204086303711,22.91654348373413,13.38599967956543,0.0,0.4149999916553497,0.9904999732971193,16
402,2021_2,355030817,fixa,13816,1132,12079,51.73867034912109,31.630443572998047,10.291249752044678,0.0,1.2002499997615814,1.1719999611377716,17
403,2021_2,355030817,movel,77,13,64,25.18730735778809,21.38112068176269,16.86750030517578,2.0,1.0947500318288803,1.2945000231266022,17
404,2021_2,355030818,fixa,3441,409,2907,76.02170181274414,27.522133350372314,13.892000198364258,0.0,0.9679999947547911,1.2929999828338623,18
405,2021_2,355030818,movel,47,30,17,40.23712158203125,25.544063568115234,15.239999771118164,0.0,0.7599999904632568,0.8679999709129333,18
406,2021_2,355030819,fixa,9092,429,8496,39.42414855957031,30.306894302368164,10.493000030517578,0.0,0.9970000088214874,0.9069999754428864,19
407,2021_2,355030819,movel,27,1,26,40.69658660888672,22.219679832458496,9.611499786376951,0.0,0.4510000050067901,1.3450000286102295,19
408,2021_2,355030820,fixa,5927,569,5248,92.27096748352052,26.10537052154541,11.988999843597412,0.0,0.747749999165535,1.298249989748001,20
409,2021_2,355030820,movel,10,1,9,111.14495849609376,104.50943756103516,10.417999982833862,0.0,0.5129999965429306,0.6849999874830246,20
410,2021_2,355030821,fixa,4579,285,4199,82.3195571899414,32.05914688110352,13.249000310897827,0.0,0.9832500219345092,1.6487500071525574,21
411,2021_2,355030821,movel,41,13,28,45.44443893432617,86.136962890625,9.494000434875488,0.0,1.830000042915344,2.013000011444092,21
412,2021_2,355030822,fixa,9562,909,8365,62.46098709106445,37.20955276489258,13.183249711990356,0.0,1.0540000200271606,1.315999984741211,22
413,2021_2,355030822,movel,98,32,66,111.52108764648438,36.35116958618164,32.33749866485596,0.0,1.0115000009536743,0.956000030040741,22
414,2021_2,355030823,fixa,12817,2415,10189,55.13265609741211,37.42973709106445,11.600000381469728,0.0,1.1155000030994415,1.212000012397766,23
415,2021_2,355030823,movel,45,6,39,72.37439727783203,46.099199295043945,7.921000003814697,0.0,0.5139999985694885,1.449999988079071,23
416,2021_2,355030824,fixa,3774,602,2907,82.70481872558594,22.653324127197266,15.146999835968018,0.0,1.015999972820282,1.5399999618530271,24
417,2021_2,355030824,movel,73,47,26,82.88674926757812,16.785792350769043,14.822499752044678,0.0,0.4805000051856041,1.2044999599456787,24
418,2021_2,355030825,fixa,9627,245,9302,49.4780158996582,49.43328094482422,7.271749973297119,0.0,0.8669999986886978,0.7732499986886978,25
419,2021_2,355030825,movel,34,2,32,30.69696044921875,41.53289604187012,7.448750019073486,1.0,0.6785000264644623,0.2897499948740005,25
420,2021_2,355030826,fixa,7760,1063,6542,61.37255859375,33.67346954345703,12.163749933242798,0.0,1.089499980211258,1.215250015258789,26
421,2021_2,355030826,movel,31,14,17,36.73044180870056,9.266767710447311,19.149500489234924,0.0,0.8659999966621399,2.012000024318695,26
422,2021_2,355030827,fixa,12244,619,11441,51.10435104370117,49.43328094482422,6.942499995231628,0.0,0.541750006377697,0.5097500011324883,27
423,2021_2,355030827,movel,5,0,5,88.2471604347229,70.83366298675537,7.391499996185303,50.0,0.919999986886978,10.26200008392334,27
424,2021_2,355030828,fixa,7845,1848,5882,41.45144844055176,26.609054565429688,12.29325008392334,0.0,1.7400000095367432,1.773250013589859,28
425,2021_2,355030828,movel,33,20,13,98.3845443725586,35.23925590515137,8.300999641418457,0.0,0.7459999918937683,0.7319999933242798,28
426,2021_2,355030829,fixa,8124,698,7213,65.89314270019531,30.251089096069336,13.433000087738035,0.0,0.9010000228881836,1.39900004863739,29
427,2021_2,355030829,movel,4,2,2,31.189672470092773,22.412736892700195,16.323999881744385,0.0,1.1699999570846558,2.2780001163482666,29
428,2021_2,355030830,fixa,10273,659,9410,44.41256332397461,41.74495697021485,9.694000244140623,0.0,1.3685000240802765,1.215000033378601,30
429,2021_2,355030830,movel,30,1,29,30.813440322875977,42.58127975463867,8.395500183105469,0.0,0.7669999897480011,0.8729999959468842,30
430,2021_2,355030831,fixa,6026,131,5812,77.39276123046875,48.53609275817871,8.595000267028809,0.0,0.9849999845027924,0.8090000152587891,31
431,2021_2,355030831,movel,26,6,20,27.147191047668457,39.71009534597397,6.863999843597412,0.0,0.4270000010728836,0.8340000286698341,31
432,2021_2,355030832,fixa,8509,2735,5590,85.5062026977539,31.88800621032715,11.880999565124512,0.0,0.8689999952912331,1.1679999828338623,32
433,2021_2,355030832,movel,7,5,2,18.57788133621216,26.62824058532715,13.847000122070312,0.0,0.8679999709129333,1.805999994277954,32
434,2021_2,355030833,fixa,6692,149,6481,74.77103424072266,63.11463737487793,8.991999626159668,0.0,0.8770000040531158,1.037999987602234,33
435,2021_2,355030833,movel,11,0,11,65.9317479133606,47.89900779724121,9.713500022888184,1.0,0.5779999941587448,0.6934999972581863,33
436,2021_2,355030834,fixa,5733,474,4899,72.87794303894043,35.538448333740234,10.0,0.0,0.8965000212192535,0.8599999845027924,34
437,2021_2,355030834,movel,32,7,25,10.97125792503357,11.762704141438007,13.97474980354309,0.0,1.186250001192093,1.99099999666214,34
438,2021_2,355030835,fixa,22278,5988,15851,79.07915878295898,52.99187469482422,9.688499927520752,0.0,0.8130000233650208,0.8140000142157078,35
439,2021_2,355030835,movel,25,9,16,19.530383110046387,13.738239765167236,15.813000202178957,0.0,1.3834999799728394,2.678499937057495,35
440,2021_2,355030836,fixa,6653,257,6301,49.246490478515625,43.223456382751465,10.984750032424929,0.0,1.3639999330043793,0.7979999780654907,36
441,2021_2,355030836,movel,13,4,9,93.25922393798828,145.56053161621094,6.302500009536743,0.0,0.3209999948740005,0.3459999896585941,36
442,2021_2,355030837,fixa,10192,678,9317,62.20181655883789,29.34980869293213,12.383000373840332,0.0,0.9829999804496764,1.2289999723434448,37
443,2021_2,355030837,movel,25,4,21,47.8745231628418,34.94601631164551,9.36324977874756,0.0,0.5170000046491623,0.940500020980835,37
444,2021_2,355030838,fixa,12372,1704,9949,84.90846925973892,35.56183242797852,11.938499927520752,0.0,0.8659999966621399,0.982499971985817,38
445,2021_2,355030838,movel,31,15,16,13.398383617401125,9.112319707870483,15.847000122070312,0.0,0.8274999856948853,0.7725000083446503,38
446,2021_2,355030839,fixa,3046,281,2695,92.15374755859376,44.758742332458496,11.489999771118164,0.0,0.6700000166893005,1.6830000281333923,39
447,2021_2,355030839,movel,10,8,2,98.14358520507812,39.74936103820801,10.19950008392334,3.0,0.7360000014305115,1.7964999675750732,39
448,2021_2,355030840,fixa,5268,257,4927,87.42323684692383,25.385794162750244,12.939000129699709,0.0,0.7129999846220016,1.1270000040531158,40
449,2021_2,355030840,movel,7,4,3,30.570624828338623,4.217408061027527,14.86400032043457,1.0,3.112999975681305,2.9205000400543213,40
450,2021_2,355030841,fixa,5488,349,4994,58.56481170654297,37.08320999145508,12.281999826431274,0.0,0.96875,1.3459999561309814,41
451,2021_2,355030841,movel,14,4,10,61.432350158691406,49.717247009277344,16.79075002670288,0.0,0.6380000114440918,0.8562500029802322,41
452,2021_2,355030842,fixa,4911,471,4297,58.79723739624024,31.244441032409668,11.992499828338625,0.0,1.133999988436699,1.241499960422516,42
453,2021_2,355030842,movel,25,18,7,24.74849510192871,31.888160705566406,8.648499965667725,0.0,0.4227499961853027,1.1110000014305117,42
454,2021_2,355030843,fixa,3585,255,3210,39.74063491821289,40.68314933776856,9.729250192642212,0.0,1.5649999976158142,1.0570000112056732,43
455,2021_2,355030843,movel,74,5,69,25.462318897247314,28.20585536956787,7.936500072479248,0.0,0.4534999877214432,1.902999997138977,43
456,2021_2,355030844,fixa,3664,143,3454,43.02467632293701,33.942989349365234,12.186500072479248,0.0,1.112500011920929,1.2819999754428864,44
457,2021_2,355030844,movel,16,1,15,63.66735076904297,42.97113609313965,8.08299994468689,0.0,0.5619999915361404,0.7459999918937683,44
458,2021_2,355030845,fixa,8479,421,7912,74.3033390045166,37.37985229492188,10.264249801635742,0.0,0.8629999756813049,0.8640000224113464,45
459,2021_2,355030845,movel,13,9,4,72.38502502441406,51.23539161682129,11.448750019073486,0.0,1.289249986410141,0.7699999809265137,45
460,2021_2,355030846,fixa,11815,512,11095,49.90339660644531,28.40617656707764,13.303500175476074,0.0,1.1579999923706057,1.2119999825954435,46
461,2021_2,355030846,movel,41,12,29,72.93203926086426,32.192832469940186,15.529249668121338,0.0,0.3587500005960464,0.9784999936819077,46
462,2021_2,355030847,fixa,7150,338,6703,49.43328094482422,32.46986389160156,12.192750215530396,0.0,1.222000002861023,1.3022499680519104,47
463,2021_2,355030847,movel,31,3,28,57.889235496521,25.29908800125122,6.271500110626221,0.0,0.763250008225441,0.93299999833107,47
464,2021_2,355030848,fixa,6007,542,5312,86.6262903213501,35.89383316040039,11.499499797821043,0.0,0.896000012755394,1.3229999542236328,48
465,2021_2,355030848,movel,30,15,15,60.78667163848877,52.7511682510376,15.049999713897703,0.0,0.702500008046627,1.202000007033348,48
466,2021_2,355030849,fixa,3689,339,3206,70.8563232421875,36.03813934326172,13.99899959564209,0.0,1.0490000247955322,1.2052499949932098,49
467,2021_2,355030849,movel,10,4,6,14.317824363708496,22.69440078735352,17.747000217437744,0.0,1.652999997138977,1.727000057697296,49
468,2021_2,355030850,fixa,4781,348,4327,65.8208999633789,31.74323844909668,13.486499786376951,0.0,1.0270000100135803,1.649999976158142,50
469,2021_2,355030850,movel,6,1,5,6.171780109405518,2.4499199390411377,51.29100036621094,0.0,3.4119999408721924,9.739999771118164,50
470,2021_2,355030851,fixa,7457,2041,5233,69.45352172851562,29.402443885803223,13.279999732971191,0.0,1.0264999866485596,1.8585000038146973,51
471,2021_2,355030851,movel,10,0,10,84.78720092773438,50.6879997253418,9.49775004386902,0.0,0.5087500065565109,0.9902500063180923,51
472,2021_2,355030852,fixa,1200,3,1193,22.94251251220703,33.22990798950195,14.098999977111816,0.0,3.211999893188477,1.743000030517578,52
473,2021_2,355030853,fixa,10342,633,9550,51.08495235443115,49.43328094482422,6.74399995803833,0.0,0.4979999959468841,0.6740000247955322,53
474,2021_2,355030853,movel,6,5,1,151.97796630859375,22.98265647888184,20.20400047302246,0.0,0.4160000085830688,1.059999942779541,53
475,2021_2,355030854,fixa,2462,213,2162,88.2085952758789,42.96931838989258,10.295000076293944,0.0,0.7440000176429749,1.1430000066757202,54
476,2021_2,355030854,movel,3,0,3,36.13452053070069,32.5152153968811,23.515750408172607,0.25,0.7482500001788139,2.774250004440546,54
477,2021_2,355030855,fixa,5019,325,4590,46.42803192138672,44.14070701599121,8.637500286102295,0.0,1.1575000286102295,0.9939999878406524,55
478,2021_2,355030855,movel,13,5,8,34.70975875854492,40.494720458984375,6.76800012588501,0.0,0.4599999934434891,1.5759999752044678,55
479,2021_2,355030856,fixa,4647,52,4553,78.59903335571289,46.33844757080078,7.892999887466431,0.0,0.6590000092983246,0.7557500153779984,56
480,2021_2,355030856,movel,6,1,5,22.75972557067871,14.538320362567902,8.892750024795532,0.0,0.546999990940094,1.8112500309944155,56
481,2021_2,355030857,fixa,1837,175,1558,63.22697353363037,46.405405044555664,10.99899959564209,0.0,0.8479999899864197,1.0180000066757202,57
482,2021_2,355030857,movel,2,2,0,11.269481658935549,29.87680053710937,49.889498233795166,0.0,1.895000010728836,4.066499888896942,57
483,2021_2,355030858,fixa,6523,156,6318,48.41852188110352,34.79099082946777,11.993000030517578,0.0,1.3205000162124634,1.300000011920929,58
484,2021_2,355030858,movel,23,0,23,24.23079538345337,20.437535762786865,6.256750106811523,1.0,0.5552500039339066,0.5160000026226044,58
485,2021_2,355030859,fixa,8578,1996,6405,62.97073745727539,26.3798189163208,13.99399995803833,0.0,1.116000056266785,1.4602499902248385,59
486,2021_2,355030859,movel,63,44,19,37.15639114379883,10.372991561889648,18.280999660491943,0.0,0.5262500047683716,1.2322500348091123,59
487,2021_2,355030860,fixa,3838,747,2953,90.31908798217772,32.95395278930664,12.14050006866455,0.0,0.930999994277954,1.2179999947547913,60
488,2021_2,355030860,movel,14,3,11,28.147390842437744,55.37196826934815,11.41800022125244,25.0,1.012000024318695,3.1040000915527344,60
489,2021_2,355030861,fixa,10772,374,10252,64.01836967468262,39.94312286376953,11.888999938964844,0.0,0.8499999940395355,0.9952500015497208,61
490,2021_2,355030861,movel,5,2,3,26.111381769180294,19.440864086151123,11.854499816894531,0.0,0.4619999974966049,1.2709999978542328,61
491,2021_2,355030862,fixa,10121,1467,8425,69.72734832763672,46.78908157348633,10.716750144958496,0.0,0.8129999935626984,1.1829999685287476,62
492,2021_2,355030862,movel,44,31,13,89.22811126708984,79.01787185668945,10.701000094413756,0.0,0.6480000019073486,0.9425000250339508,62
493,2021_2,355030863,fixa,8427,613,7645,75.46115112304688,34.75099277496338,13.989999771118164,0.0,1.209500014781952,1.476999968290329,63
494,2021_2,355030863,movel,12,9,3,42.46608257293701,36.241920471191406,9.253999710083008,0.0,0.210999995470047,0.9639999866485596,63
495,2021_2,355030864,fixa,5878,324,5453,63.78764724731445,49.43328094482422,10.787000179290771,0.0,0.760000005364418,0.8352500051259995,64
496,2021_2,355030864,movel,41,2,39,22.9039363861084,10.692864418029783,28.512250185012817,1.0,1.588000040501356,0.9474999904632568,64
497,2021_2,355030865,fixa,4607,326,4118,62.96828842163086,31.501314163208008,14.444000244140623,0.0,1.3359999656677246,1.690000057220459,65
498,2021_2,355030865,movel,15,1,14,47.10359954833984,10.327296257019045,10.34000015258789,0.0,0.5210000276565552,1.9880000352859497,65
499,2021_2,355030866,fixa,19831,596,18706,50.29853439331055,43.33904647827149,13.593500137329102,0.0,0.8690000027418137,0.8945000171661377,66
500,2021_2,355030866,movel,21,8,13,24.688695907592773,19.298943519592285,10.945000171661375,0.0,0.5089999884366989,1.1115000247955322,66
501,2021_2,355030867,fixa,4465,444,3843,82.42308044433594,34.57029151916504,13.49899959564209,0.0,1.0259999930858612,1.6880000233650208,67
502,2021_2,355030867,movel,10,7,3,43.87021106481552,52.25046348571777,5.955000162124634,0.0,0.3720000088214874,1.3949999809265137,67
503,2021_2,355030868,fixa,10208,846,9024,80.5941390991211,26.4785099029541,14.54349970817566,0.0,1.0415000319480896,1.493250012397766,68
504,2021_2,355030868,movel,31,8,23,28.1447868347168,27.13541603088379,10.541999816894531,0.0,0.7270000129938126,1.190999984741211,68
505,2021_2,355030869,fixa,6162,1039,4868,64.24768447875977,23.08263111114502,14.0,0.0,0.7760000228881836,1.1930000185966492,69
506,2021_2,355030869,movel,3,2,1,66.33464050292969,72.56524658203125,7.579999923706055,0.0,0.5860000252723694,1.1890000104904177,69
507,2021_2,355030870,fixa,12390,697,11388,77.23847961425781,33.014503479003906,12.403500080108644,0.0,0.8360000252723694,1.143500030040741,70
508,2021_2,355030870,movel,45,8,37,31.33645749092102,24.284800052642822,8.135250210762024,0.0,0.5805000066757202,0.7460000067949295,70
509,2021_2,355030871,fixa,10240,1427,8594,61.6025390625,29.46753692626953,12.993000030517578,0.0,0.918250009417534,1.4369999766349792,71
510,2021_2,355030871,movel,29,8,21,48.34815979003906,42.56591987609863,7.0665000677108765,0.0,0.6854999959468842,0.8439999967813492,71
511,2021_2,355030872,fixa,4122,690,3054,74.86231803894043,24.537113189697266,16.06624984741211,0.0,1.3495000004768372,1.7014999985694883,72
512,2021_2,355030872,movel,3,3,0,7.694602966308594,2.2071681022644043,37.25699996948242,0.0,1.1419999599456787,3.802999973297119,72
513,2021_2,355030873,fixa,8301,680,7341,70.45232772827148,40.59058666229248,10.996500015258787,0.0,0.9749999940395356,1.0555000007152555,73
514,2021_2,355030873,movel,10,6,4,81.16536140441895,23.87657642364502,9.660500049591064,26.5,0.2410000041127205,0.828000009059906,73
515,2021_2,355030874,fixa,5913,85,5788,50.02704811096192,35.499786376953125,12.04075002670288,0.0,1.165999948978424,0.9350000023841858,74
516,2021_2,355030874,movel,2,1,1,236.88470458984372,146.16492652893066,16.72800040245056,0.0,0.3355000019073486,0.6439999863505363,74
517,2021_2,355030875,fixa,2102,154,1870,68.25902557373047,58.87258338928223,9.79300022125244,0.0,1.2915000319480896,1.1165000200271606,75
518,2021_2,355030875,movel,31,22,9,12.695178985595703,28.215744018554688,25.944249153137207,0.0,0.2957500033080578,0.5269999951124191,75
519,2021_2,355030876,fixa,9405,394,8842,60.69250011444092,46.37143135070801,10.81850004196167,0.0,1.1294999830424786,1.0419999808073044,76
520,2021_2,355030876,movel,75,37,38,44.48185157775879,47.30188751220703,9.03849983215332,1.5,0.6197499930858612,0.4272499978542328,76
521,2021_2,355030877,fixa,11602,2690,8643,84.03730392456055,32.242242097854614,12.994000434875488,0.0,1.2000000476837158,1.2635000348091123,77
522,2021_2,355030877,movel,34,4,30,52.66463851928711,35.73427200317383,16.447999954223633,0.0,0.6330000162124634,0.7929999828338623,77
523,2021_2,355030878,fixa,38860,1837,36070,58.82480525970459,49.43328094482422,10.791999816894531,0.0,0.550000011920929,0.7297499962151051,78
524,2021_2,355030878,movel,2,0,2,22.67277717590332,6.584768235683441,85.10249900817871,0.0,0.8614999651908875,1.128499984741211,78
525,2021_2,355030879,fixa,3746,165,3527,68.91927719116211,31.74298858642578,12.989500045776367,0.0,0.7727499902248383,1.832749992609024,79
526,2021_2,355030879,movel,30,30,0,140.94931030273438,24.05894470214844,13.967000007629396,0.0,0.4460000097751617,1.3359999656677246,79
527,2021_2,355030880,fixa,12283,1512,10422,79.83075523376465,33.9653434753418,12.217249870300291,0.0,0.9750000089406968,1.2732499837875366,80
528,2021_2,355030880,movel,10,3,7,27.315845489501957,9.953760147094728,18.919750213623047,0.0,0.7177500128746033,3.3054999709129333,80
